Filename,Classification,html
TheodoreGericaultPortraitofaKleptomaniac1822.jpg,Addiction Medicine,TheodoreGericaultPortraitofaKleptomaniac1822.html
TheodoreGericaultAWomanAddictedtoGambling1822oiloncanvas.jpg,Addiction Medicine,TheodoreGericaultAWomanAddictedtoGambling1822oiloncanvas.html
TheodoreGericaultPortaitofaWomanSufferingfromObsessiveEnvyTheHyena1822.jpg,Addiction Medicine,TheodoreGericaultPortaitofaWomanSufferingfromObsessiveEnvyTheHyena1822.html
29SantiagoRusinolMorphine1894.jpg,Addiction Medicine,29SantiagoRusinolMorphine1894.html
StredovekMiniaturefighterwithaswordandcrutch.jpg,Musculoskeletal,StredovekMiniaturefighterwithaswordandcrutch.html
64520891tamerlane624jpglegandhanddisabilityfrominjuries.jpg,Musculoskeletal,64520891tamerlane624jpglegandhanddisabilityfrominjuries.html
15PieterBruegeltheElderTheBeggars1568.jpg,Musculoskeletal,15PieterBruegeltheElderTheBeggars1568.html
dermatomyositisexperimentwithabirdJosephWrightofDeby1768.jpg,Musculoskeletal,dermatomyositisexperimentwithabirdJosephWrightofDeby1768.html
TheHolyGrailiscarriedtoSarrasJerusalamLaQuestedelSaintGraalFrance1316Notelamemancured.jpg,Musculoskeletal,TheHolyGrailiscarriedtoSarrasJerusalamLaQuestedelSaintGraalFrance1316Notelamemancured.html
7GeorgeGroszGrayDayStateFunctionaryfortheWarWounded1921Berlin.jpg,Musculoskeletal,7GeorgeGroszGrayDayStateFunctionaryfortheWarWounded1921Berlin.html
16HieronymusBoschTheProcessionofCripples1903.jpg,Musculoskeletal,16HieronymusBoschTheProcessionofCripples1903.html
SirCharlesBellVoultzKingsGermanLegion1836fromoriginalsketchmadeJuly11815.jpg,Musculoskeletal,SirCharlesBellVoultzKingsGermanLegion1836fromoriginalsketchmadeJuly11815.html
FranciscoGoyaBeggarsWhoGetaboutonTheirOwninBordeaux18247.jpg,Musculoskeletal,FranciscoGoyaBeggarsWhoGetaboutonTheirOwninBordeaux18247.html
CopyofMedievalcrutchesJuly18HermannofReichenau10131054.jpg,Musculoskeletal,CopyofMedievalcrutchesJuly18HermannofReichenau10131054.html
CopyofPeterPaulRubens17thcenturyallegoricalaltarpieceTheMiraclesofSaintFrancisXavierHealinVictimsofthePlague.jpg,Musculoskeletal,CopyofPeterPaulRubens17thcenturyallegoricalaltarpieceTheMiraclesofSaintFrancisXavierHealinVictimsofthePlague.html
Royal13BVIIIfol30vAcrippledman680x662.jpg,Musculoskeletal,Royal13BVIIIfol30vAcrippledman680x662.html
CopyofRembrandtvanRijnPeterandJohnHealingtheCrippleattheGateoftheTemple1659needtofindsource.jpg,Musculoskeletal,CopyofRembrandtvanRijnPeterandJohnHealingtheCrippleattheGateoftheTemple1659needtofindsource.html
CopyofLuttrellPsalter1325ManwithCrutches.jpg,Musculoskeletal,CopyofLuttrellPsalter1325ManwithCrutches.html
BarbersintheTombofUserhatAmenhotepII14381312BC.jpg,Pharmacology- Therapeutics,BarbersintheTombofUserhatAmenhotepII14381312BC.html
APharmacyc1700FrenchWellcomeLibraryLondon545x1024.jpg,Pharmacology- Therapeutics,APharmacyc1700FrenchWellcomeLibraryLondon545x1024.html
ImaginarydebatebetweenAverroesandPorphyry14thcenturyMonfredodeMonteImperialiLiberdeherbis.jfif,Pharmacology- Therapeutics,ImaginarydebatebetweenAverroesandPorphyry14thcenturyMonfredodeMonteImperialiLiberdeherbis.html
MatthijsNaiveuAFemalePatientSeatedWhilstOnePhysicianTakesherPulseandaSurgeonBleedsherFoot1700.jpg,Pharmacology- Therapeutics,MatthijsNaiveuAFemalePatientSeatedWhilstOnePhysicianTakesherPulseandaSurgeonBleedsherFoot1700.html
ArtistUnknownBloodlettingPointsandMoxaPointsontheHumanBody.jpg,Pharmacology- Therapeutics,ArtistUnknownBloodlettingPointsandMoxaPointsontheHumanBody.html
AchillesBandagingPatrocluscupSosiasPainterPhotographbyMariaDanielscourtesyoftheStaatlicheMuseenzuBerlin.jpg,Pharmacology- Therapeutics,AchillesBandagingPatrocluscupSosiasPainterPhotographbyMariaDanielscourtesyoftheStaatlicheMuseenzuBerlin.html
19thcenturymedicalsyringesPharmacyMuseumNewOrleans.jpg,Pharmacology- Therapeutics,19thcenturymedicalsyringesPharmacyMuseumNewOrleans.html
AlexandreMarieColinLithographybyLanglumePublishedbyAmbroiseTardieuLaMigraineVaporsAlbumcomiquedepathologiepittoresque1823.jpg,Pharmacology- Therapeutics,AlexandreMarieColinLithographybyLanglumePublishedbyAmbroiseTardieuLaMigraineVaporsAlbumcomiquedepathologiepittoresque1823.html
ArtistUnknownChineseAcupunctureCharts18thcentury1.jpeg,Pharmacology- Therapeutics,ArtistUnknownChineseAcupunctureCharts18thcentury1.html
38VinventvanGoghWardofArlesHospital1889Hospitalpg158.jpg,Pharmacology- Therapeutics,38VinventvanGoghWardofArlesHospital1889Hospitalpg158.html
37AlessandroMagnascoTheEntrancetoaHospital17039Hospitalpg157.jpg,Pharmacology- Therapeutics,37AlessandroMagnascoTheEntrancetoaHospital17039Hospitalpg157.html
6masacciosaintpeterhealingthesickwithhisshadow142526.jpg,Pharmacology- Therapeutics,6masacciosaintpeterhealingthesickwithhisshadow142526.html
AnExtractofPlantandAnimalMateriaMedicaartistunknownfromSmanblaidgongsrgyanrgudbzhiinanggikhrungsdperezhig18thcentury.jpg,Pharmacology- Therapeutics,AnExtractofPlantandAnimalMateriaMedicaartistunknownfromSmanblaidgongsrgyanrgudbzhiinanggikhrungsdperezhig18thcentury.html
WorrellMakerofStrongMedicineContemporary.jpg,Pharmacology- Therapeutics,WorrellMakerofStrongMedicineContemporary.html
GerritLundensASurgeonApplyingMedicinetoaWoundintheShoulderofaManinPain1649.jpg,Pharmacology- Therapeutics,GerritLundensASurgeonApplyingMedicinetoaWoundintheShoulderofaManinPain1649.html
AncientEgyptianMedicineEgypt.jpg,Pharmacology- Therapeutics,AncientEgyptianMedicineEgypt.html
ArabischerMalerdesKrauterbuchsdesDioskurides004jpgFoliofromanArabicmanuscriptofDioscoridesDemateriamedica1229.jpg,Pharmacology- Therapeutics,ArabischerMalerdesKrauterbuchsdesDioskurides004jpgFoliofromanArabicmanuscriptofDioscoridesDemateriamedica1229.html
AngelicaartistunknownfromKruidBoekgetrokkenuytDodeneaus19thcentury.jpg,Pharmacology- Therapeutics,AngelicaartistunknownfromKruidBoekgetrokkenuytDodeneaus19thcentury.html
A19thcenturybusinesscardforacompanythatprovidedcuppingandleechingservicesinPittsburghPennsylvania.jpg,Pharmacology- Therapeutics,A19thcenturybusinesscardforacompanythatprovidedcuppingandleechingservicesinPittsburghPennsylvania.html
QuinidineCrystalsSpikeWalker2006artofmedbook.jpg,Pharmacology- Therapeutics,QuinidineCrystalsSpikeWalker2006artofmedbook.html
5BacciodelBiancoHumorousAllegoryofMedicine1623.jpg,Pharmacology- Therapeutics,5BacciodelBiancoHumorousAllegoryofMedicine1623.html
ArtistUnknownMalayanBlackMagicilmuSihir19thcentury.jpg,Pharmacology- Therapeutics,ArtistUnknownMalayanBlackMagicilmuSihir19thcentury.html
33SirLawrenceAlmaTademaTheNurse1872Nursingpg147.jpg,Pharmacology- Therapeutics,33SirLawrenceAlmaTademaTheNurse1872Nursingpg147.html
31SantiBuglioniSevenWorksofMercydetail1525Charitypg141.jpg,Pharmacology- Therapeutics,31SantiBuglioniSevenWorksofMercydetail1525Charitypg141.html
43ErnestBoardAlbucasisBlisteringaPatientintheHospitalatCordovalate19thearly20thcenturyMedicalSchoolpg191.jpg,Pharmacology- Therapeutics,43ErnestBoardAlbucasisBlisteringaPatientintheHospitalatCordovalate19thearly20thcenturyMedicalSchoolpg191.html
JacobToorenvlitASurgeonBindingupaWomansArmafterBloodletting1666.jpg,Pharmacology- Therapeutics,JacobToorenvlitASurgeonBindingupaWomansArmafterBloodletting1666.html
AryballoswithBloodlettingSceneLouvrevaseearlyClassicalca480bc.jpg,Pharmacology- Therapeutics,AryballoswithBloodlettingSceneLouvrevaseearlyClassicalca480bc.html
KeirCollectionBaghdadSholarsdiscussmedicinalcure.jpeg,Pharmacology- Therapeutics,KeirCollectionBaghdadSholarsdiscussmedicinalcure.html
41GustavKlimtMedicine1907Medicinepg175.jpg,Pharmacology- Therapeutics,41GustavKlimtMedicine1907Medicinepg175.html
AchillesBandagingPatroklos.gif,Pharmacology- Therapeutics,AchillesBandagingPatroklos.html
ZhouPeiQunAPatientReceivingManipulatingTreatmentforaPainintheShoulder1890.jpg,Pharmacology- Therapeutics,ZhouPeiQunAPatientReceivingManipulatingTreatmentforaPainintheShoulder1890.html
306389068240afa3f480do.jpg,Pharmacology- Therapeutics,306389068240afa3f480do.html
PunchHealthDoctorsCartoons1911.jpg,Pharmacology- Therapeutics,PunchHealthDoctorsCartoons1911.html
LouisLeopoldBoileyAVaccinatorVaccinatingaYoungChild18071.jpg,Pharmacology- Therapeutics,LouisLeopoldBoileyAVaccinatorVaccinatingaYoungChild18071.html
44RobertHannahWilliamHarveyDemonstratingtoCharlesIHisTheoryoftheCirculationoftheBlood1848ExperimentalMethodpg193.jpg,Pharmacology- Therapeutics,44RobertHannahWilliamHarveyDemonstratingtoCharlesIHisTheoryoftheCirculationoftheBlood1848ExperimentalMethodpg193.html
LeishmaniasisSurvivorEffigyVesselPeruSouthAmericaMocheDATE1650CE.jpeg,Pharmacology- Therapeutics,LeishmaniasisSurvivorEffigyVesselPeruSouthAmericaMocheDATE1650CE.html
FridaKahloTheBrokenColumn1944.jpg,Pharmacology- Therapeutics,FridaKahloTheBrokenColumn1944.html
AspirinCrystalsAnnieCavanaghandDavidMcCarthy2006artofmedbook.jpg,Pharmacology- Therapeutics,AspirinCrystalsAnnieCavanaghandDavidMcCarthy2006artofmedbook.html
SodaFountainElixirAntiquesodafountainusedtodispenseelixirs.jpg,Pharmacology- Therapeutics,SodaFountainElixirAntiquesodafountainusedtodispenseelixirs.html
OneoftheoldestexistingcopiesofTheCanonofMedicinebyAvicennac1030.jpg,Pharmacology- Therapeutics,OneoftheoldestexistingcopiesofTheCanonofMedicinebyAvicennac1030.html
PaultheHermitfromtheIsenheimAltarpiecebyMathiasGrunewald.jpeg,Pharmacology- Therapeutics,PaultheHermitfromtheIsenheimAltarpiecebyMathiasGrunewald.html
MosquitoNetsSargent.jpg,Pharmacology- Therapeutics,MosquitoNetsSargent.html
InscribedpestleandmortarforgrindingdrugsKhrusanlate12thorearly13thcentury.jpg,Pharmacology- Therapeutics,InscribedpestleandmortarforgrindingdrugsKhrusanlate12thorearly13thcentury.html
IapyxtendsAeneasPompeiiwallpaintingc1stcADHouseofSiricus.jfif,Pharmacology- Therapeutics,IapyxtendsAeneasPompeiiwallpaintingc1stcADHouseofSiricus.html
34JerryBarrettFlorenceNightingaleRecivingtheWoundedatScrutarica1856Nursingpg14849.jpg,Pharmacology- Therapeutics,34JerryBarrettFlorenceNightingaleRecivingtheWoundedatScrutarica1856Nursingpg14849.html
GerritDouTheDropsicalWoman.jpg,Pharmacology- Therapeutics,GerritDouTheDropsicalWoman.html
ErnestBoardDioscoridesdescribingthemandrake1909.jpg,Pharmacology- Therapeutics,ErnestBoardDioscoridesdescribingthemandrake1909.html
DictionaryGlossofPhrenologywithaccompanyingillustrations1900.jpg,Neurology,DictionaryGlossofPhrenologywithaccompanyingillustrations1900.html
PaulRegnardAttaqueHysteroEpileptiqueArcDeCercle1880CourtesyoftheHarveyCushingJohnHayWhitneyMedicalLibrary.jpg,Neurology,PaulRegnardAttaqueHysteroEpileptiqueArcDeCercle1880CourtesyoftheHarveyCushingJohnHayWhitneyMedicalLibrary.html
WilliamHogarthTheMadhousefromTheRakesProgress1735.jpg,Neurology,WilliamHogarthTheMadhousefromTheRakesProgress1735.html
HubertAiryDepictionofScotomasTransientHomiopsiaRoyalSocietyofLondon1870.jpg,Neurology,HubertAiryDepictionofScotomasTransientHomiopsiaRoyalSocietyofLondon1870.html
PieterJanszQuastAnItinerantSurgeonExtractingStonesfromaMansHeadbefore1647.jpg,Neurology,PieterJanszQuastAnItinerantSurgeonExtractingStonesfromaMansHeadbefore1647.html
FranciscoGoyaBeggar.jpg,Neurology,FranciscoGoyaBeggar.html
ArtistUnknwonPhrenologicalHeadsfromElementsofPhrenologybyGeorgeCombe1824.jpg,Neurology,ArtistUnknwonPhrenologicalHeadsfromElementsofPhrenologybyGeorgeCombe1824.html
CopyofSeecaptionsinworkscited.jpg,Neurology,CopyofSeecaptionsinworkscited.html
JeanJacquesGrandvilleSanstitreNotitleHFaumierandCie19thcentury.jpg,Neurology,JeanJacquesGrandvilleSanstitreNotitleHFaumierandCie19thcentury.html
DepictionofscotomasHubertAiryOnadistinctformofTransientHemiopsiaRoyalSocietyofLondon1870.jpg,Neurology,DepictionofscotomasHubertAiryOnadistinctformofTransientHemiopsiaRoyalSocietyofLondon1870.html
HomomonstrosusorPatagoniangiantsfromVoyageaupolesudetdanslOceanie.jpg,Neurology,HomomonstrosusorPatagoniangiantsfromVoyageaupolesudetdanslOceanie.html
SamuelGeorgeMortonDifferencesSkulls1839.png,Neurology,SamuelGeorgeMortonDifferencesSkulls1839.html
AliceinWonderlandSymdrome.jpg,Neurology,AliceinWonderlandSymdrome.html
JanSandersvanHemessenTheSurgeonExtractingtheStoneofMadness1550.jpg,Neurology,JanSandersvanHemessenTheSurgeonExtractingtheStoneofMadness1550.html
MichelangeloCreationofAdamSistineChapel15081512HumanBrain.jpg,Neurology,MichelangeloCreationofAdamSistineChapel15081512HumanBrain.html
stroke6.png,Neurology,stroke6.html
GinsleASurgeoninhisWorkroomExtractingStonesfromaMansHead1806.jpg,Neurology,GinsleASurgeoninhisWorkroomExtractingStonesfromaMansHead1806.html
PaulMarieLouisPierreRicherStatuetteofanoldwomanwithParkinsonsdisease1895MeisterDrucke.jpg,Neurology,PaulMarieLouisPierreRicherStatuetteofanoldwomanwithParkinsonsdisease1895MeisterDrucke.html
AndyPittsZombiePhrenologyparodyingtheoutdatedscienceofphrenology.jpg,Neurology,AndyPittsZombiePhrenologyparodyingtheoutdatedscienceofphrenology.html
HieronymusBoschTheExtractionoftheStoneofMadnessTheCureofFolly1494.jpg,Neurology,HieronymusBoschTheExtractionoftheStoneofMadnessTheCureofFolly1494.html
LifeofStCuthbertBookHealschildandblindmanDurham1200.jpg,Neurology,LifeofStCuthbertBookHealschildandblindmanDurham1200.html
AlexandreMarieColinLithographybyLanglumePublishedbyAmbroiseTardieuVaporsAlbumcomiquedepathologiepittoresquecollectionoftwentymedicalconditions1823.jpg,Neurology,AlexandreMarieColinLithographybyLanglumePublishedbyAmbroiseTardieuVaporsAlbumcomiquedepathologiepittoresquecollectionoftwentymedicalconditions1823.html
PhrenologyDiagraminthePeoplesCyclopediaofUniversalKnowledge1883ImagefromWikimediaCommons.jpg,Neurology,PhrenologyDiagraminthePeoplesCyclopediaofUniversalKnowledge1883ImagefromWikimediaCommons.html
IllustrationfromTypesofMankind1854whoseauthorsJosiahClarkNottandGeorgeRobinsGliddon.jpg,Neurology,IllustrationfromTypesofMankind1854whoseauthorsJosiahClarkNottandGeorgeRobinsGliddon.html
AndrewWyethChristinasWorld1948oiloncanvasMuseumofModernArtTemperaUnknownconditioninabilitytowalkpossiblyCharcotMarieToothDisease.jpg,Neurology,AndrewWyethChristinasWorld1948oiloncanvasMuseumofModernArtTemperaUnknownconditioninabilitytowalkpossiblyCharcotMarieToothDisease.html
BRBIIISLASFacultySeminarUntilDarwin.jpg,Neurology,BRBIIISLASFacultySeminarUntilDarwin.html
WilliamUtermohlenHead2000Dementia1.jpg,Neurology,WilliamUtermohlenHead2000Dementia1.html
AncientEgyptianMedicineEgypt.jpg,Neurology,AncientEgyptianMedicineEgypt.html
WilliamUtermohlenHead2000Dementia.jpg,Neurology,WilliamUtermohlenHead2000Dementia.html
MichelangeloCreationofAdamSistineChapel15081512jpg.jpg,Neurology,MichelangeloCreationofAdamSistineChapel15081512jpg.html
MichaelangeloSeparationofLightfromDarknessSistineChapel15091512TheHumanBrain.png,Neurology,MichaelangeloSeparationofLightfromDarknessSistineChapel15091512TheHumanBrain.html
17thCenturyBrainScancloseupMadnessLeMedecinguerissantPhantasieAKAA17thCenturyBrainScan.jfif,Neurology,17thCenturyBrainScancloseupMadnessLeMedecinguerissantPhantasieAKAA17thCenturyBrainScan.html
Copyof5Varieties.jpg,Neurology,Copyof5Varieties.html
LeonardodiVinciMonaLisa15031519neurofakesmile.jpg,Neurology,LeonardodiVinciMonaLisa15031519neurofakesmile.html
GeorgeBernardMedievalArtofaHeartAttackorStrokeVictim.jpg,Neurology,GeorgeBernardMedievalArtofaHeartAttackorStrokeVictim.html
9Figure41.png,Neurology,9Figure41.html
HonoreDaumierLemaldeteteTheHeadache.jpg,Neurology,HonoreDaumierLemaldeteteTheHeadache.html
AlexandreMarieColinLithographybyLanglumePublishedbyAmbroiseTardieuLaMigraineVaporsAlbumcomiquedepathologiepittoresque1823jpg.jpg,Neurology,AlexandreMarieColinLithographybyLanglumePublishedbyAmbroiseTardieuLaMigraineVaporsAlbumcomiquedepathologiepittoresque1823jpg.html
MichelangeloCreationofAdamSistineChapel15081512outlineofhumanbrain.jpg,Neurology,MichelangeloCreationofAdamSistineChapel15081512outlineofhumanbrain.html
download1.png,Infectious Diseases,download1.html
SantaIsabeldeHungriacurandotinososjpgTineacapitis.jpg,Infectious Diseases,SantaIsabeldeHungriacurandotinososjpgTineacapitis.html
EdvardMunchSelfPortraitwiththeSpanishFlu.jpg,Infectious Diseases,EdvardMunchSelfPortraitwiththeSpanishFlu.html
arnoldbocklinThePlague.jpg,Infectious Diseases,arnoldbocklinThePlague.html
salvatorrosathefrailtyofhumanlife1656plagueart.jpg,Infectious Diseases,salvatorrosathefrailtyofhumanlife1656plagueart.html
CarelessofCholeraTheNewOrleansOutbreakof1848.jpg,Infectious Diseases,CarelessofCholeraTheNewOrleansOutbreakof1848.html
IsenheimAltarpieceGrunwaldChristDetail.jpg,Infectious Diseases,IsenheimAltarpieceGrunwaldChristDetail.html
Copyofdalton1857diseasedtissuefemalegenitalia.jpg,Infectious Diseases,Copyofdalton1857diseasedtissuefemalegenitalia.html
CopyofSeecaptionsinworkscited2.jpg,Infectious Diseases,CopyofSeecaptionsinworkscited2.html
19thcenturymedicalillustration.jpg,Infectious Diseases,19thcenturymedicalillustration.html
TBinHarlemAliceNeel1940.jpg,Infectious Diseases,TBinHarlemAliceNeel1940.html
MarseilleOutbreakofPandemic1720.png,Infectious Diseases,MarseilleOutbreakofPandemic1720.html
CopyofMedievalEnglandtheleprechauntheblindthedumbthedeafthenaturalfoolthecripplethelameandthelunaticwereahighlyvisiblepresenceineverydaylifewillinworkscited.jpg,Infectious Diseases,CopyofMedievalEnglandtheleprechauntheblindthedumbthedeafthenaturalfoolthecripplethelameandthelunaticwereahighlyvisiblepresenceineverydaylifewillinworkscited.html
BacMeningitis.jpg,Infectious Diseases,BacMeningitis.html
opisthotonoshiresversiongiftetnus.gif,Infectious Diseases,opisthotonoshiresversiongiftetnus.html
YellowFever1793.jpg,Infectious Diseases,YellowFever1793.html
OmSep2018Fig78768x468.jpg,Infectious Diseases,OmSep2018Fig78768x468.html
1919Munchselfportraitwithspanishflu.jpg,Infectious Diseases,1919Munchselfportraitwithspanishflu.html
OmSep2018Fig14731x1024.jpg,Infectious Diseases,OmSep2018Fig14731x1024.html
BrozinoAllergoryofVenus.jpg,Infectious Diseases,BrozinoAllergoryofVenus.html
PestbuchamedicaltreatiseontheplagueandhowtotreatitaplaguevictimshowsthreephysiciansthebuboinhisarmpitItwascreatedaround1500byasurgeonnamedHieronymusBrunschwiginworkscited.jpg,Infectious Diseases,PestbuchamedicaltreatiseontheplagueandhowtotreatitaplaguevictimshowsthreephysiciansthebuboinhisarmpitItwascreatedaround1500byasurgeonnamedHieronymusBrunschwiginworkscited.html
14thcenturyencyclopediacalledtheOmneBonumshowsapriestgivinginstructionstopeoplewithleprosy.jpg,Infectious Diseases,14thcenturyencyclopediacalledtheOmneBonumshowsapriestgivinginstructionstopeoplewithleprosy.html
schielethefamilyspanishflu.jpg,Infectious Diseases,schielethefamilyspanishflu.html
CopyofJamesGilrayPunchCurestheGouttheColicandtheTisick1799.jpg,Infectious Diseases,CopyofJamesGilrayPunchCurestheGouttheColicandtheTisick1799.html
Cholera.jpg,Infectious Diseases,Cholera.html
19AntonioGiarolaVeronaSuppliantattheFeetoftheTrinity1630Plaguepg110.jpg,Infectious Diseases,19AntonioGiarolaVeronaSuppliantattheFeetoftheTrinity1630Plaguepg110.html
This18thdynastypaneldepictsapoliosuffererWikimedia.avif,Infectious Diseases,This18thdynastypaneldepictsapoliosuffererWikimedia.html
20GaetanoGiulioZumboThePlague17thCenturyPlaguepg112.jpeg,Infectious Diseases,20GaetanoGiulioZumboThePlague17thCenturyPlaguepg112.html
CopyofCopyofCopyofCopyofWoodblockprintfromGermanyinthelate15thcenturyismeanttoshowdoctorshowtolanceabuboinworkscited.jpg,Infectious Diseases,CopyofCopyofCopyofCopyofWoodblockprintfromGermanyinthelate15thcenturyismeanttoshowdoctorshowtolanceabuboinworkscited.html
oedipusandantigoneortheplagueofthebescharlesfrancoisjalabert.jpg,Infectious Diseases,oedipusandantigoneortheplagueofthebescharlesfrancoisjalabert.html
JamesGilrayTheCowPockortheWonderfulEffectsoftheNewInoculation1802.jpg,Infectious Diseases,JamesGilrayTheCowPockortheWonderfulEffectsoftheNewInoculation1802.html
IsenheimAltarpiecegrunwaldchristdetail2.jpg,Infectious Diseases,IsenheimAltarpiecegrunwaldchristdetail2.html
EgyptianstelethoughttorepresentapoliovictimRumathePriestatthesanctuaryofAstarteinMemphis18thDynasty14031365BC.jpg,Infectious Diseases,EgyptianstelethoughttorepresentapoliovictimRumathePriestatthesanctuaryofAstarteinMemphis18thDynasty14031365BC.html
Strep.jpg,Infectious Diseases,Strep.html
AlonReiningerAmericanbornTelAvivIsraelb1947.jpg,Infectious Diseases,AlonReiningerAmericanbornTelAvivIsraelb1947.html
1340ADPlagueBurningofJewsAccusedofCausingOutbreak.jpg,Infectious Diseases,1340ADPlagueBurningofJewsAccusedofCausingOutbreak.html
